;ID;texto_tweet_original;valoracion_corpus;Texto_tweet;valoracion_calculada
544;545;@Alcaldia_Coy Que beneficios goza o quién es su padrino o cuánto les paga? El mecánico que está ubicado en Manuela… https://t.co/PJBKFGzdct;0;Coy beneficios goza quién padrino cuánto paga  mecánico ubicado Manuela;1.0
545;546;@fiscal_es La Fiscal General del Gobierno no es idónea e imparcial, ya no sólo por ser política, sino por sus compa… https://t.co/3C1vUrlpmr;0;Fiscal General Gobierno idónea imparcial  sólo ser política  sino compa;0.0
546;547;@J_Zaragoza_ PIDO UN CORDÓN SANITARIO CONTRA EL PSOE!;0;Zaragoza PIDO CORDÓN SANITARIO PSOE;0.0
547;548;" la ideolog… https://t.co/JkIaSllUrH""";0;ideolog;0.0
548;549;@ricardomraphael @AdrianLarisC @heraldodemexico Lamento leer esto.;0;Lamento leer ;-1.0
549;550;" pero encontró… https://t.co/zyJkn84bwD""";0;encontró;0.0
550;551;@garbo_media @InSitgesWeTrust @sitgesfestival @aangelsala @CCCspain @Cinesa Gran noticia pero en la lista hay 2 cin… https://t.co/bC0momLNuw;0;media Gran noticia lista 2 cin;0.0
551;552;Protejan la vida - El Heraldo https://t.co/7srFIWB1Rq https://t.co/6S3ng4HeQE;0;Protejan vida Heraldo;0.0
552;553;@virgi_m13 Y a mi que pijo me importa que seas de la colonia de Aragón;0;m13 pijo importa colonia Aragó;1.0
553;554;@ivetteae Almacenes Blanco, era la competencia de Aurrerá, estaba en Zaragoza y Circuito Interior;0;Almacenes Blanco  competencia Aurrerá  Zaragoza Circuito Interior;0.0
554;555;Mi vida cada vez que tengo que irme de Zaragoza https://t.co/JHMMcxEVDz;0;vida cada vez irme Zaragoza;0.0
555;556;@xit_zaragoza @AlexaGissara @FatimaAleG @justandrea_22 Seguro que si 😁 https://t.co/kexgb1TlCt;0;zaragoza 22 Seguro si;1.0
556;557;listo hermanas xiaother es canon lumine llama al heraldo del abismo para q te venga a buscar https://t.co/ixTpKljNMe;0;sto hermanas xiaother canon lumine llama heraldo abismo q venga buscar;0.0
557;558;@AlexaGissara @FatimaAleG @xit_zaragoza @justandrea_22 jejeje prometo leerlo con calmita 😉😁 https://t.co/xviFy9ygpR;0;zaragoza 22 jejeje prometo leerlo calmita;0.0
558;559;@Daru25810256 @heraldoes Constitución del 78 dígame quién voto en contra.Todos los partidos provenientes de la Espa… https://t.co/B83z8SAgaO;0;Constitución 78 dígame quién voto  partidos provenientes Espa;0.0
559;560;Quiero ir a Poza:( https://t.co/BcKBVszpc0;0;Quiero ir Poza  ;0.0
560;561;@pauapcp @AlexaGissara @FatimaAleG @justandrea_22 Pau, Andrea 👀 se que lo van a disfrutar. https://t.co/TIogkYvZ0N;0;22 Pau  Andrea van disfrutar ;1.0
561;562;A Bolsonaro se le puede equiparar con el arribismo de Musolini con Hitler, o con el típico pelele que se arrima al… https://t.co/WAAXiJPsnb;0;Bolsonaro puede equiparar arribismo Musolini Hitler  típico pelele arrima;0.0
562;563;@zapater21 @RZGZ_inmortal Yo si lo compra aparte de mi real zaragoza ya tendrá dos fans más de sus equipos mexicano… https://t.co/oYFhfZFBr7;0;inmortal si compra aparte real zaragoza dos fans equipos mexicano;-1.0
563;564;📷 En estos días de fantasías abandonadas de la razón, correteando por ahí y pariendo sus monstruos inquietos… | (en… https://t.co/pFYLQNuxUi;0;días fantasías abandonadas razón  correteando ahí pariendo monstruos inquietos ;-1.0
564;565;El equipo de EL HERALDO Plus le muestra en la siguiente ilustración la cantidad de asaltos registrados en el transp… https://t.co/dnDB0SDwLQ;0;equipo HERALDO Plus muestra siguiente ilustración cantidad asaltos registrados transp;1.0
565;566;📌 Resultad⚽️s 🗓 X16-2-2022;0;Resultad s X1622022;0.0
566;567;Costa del Sol;0;Costa So;0.0
567;568;Continúa el paro de transporte pesado en la Villa de San Antonio, Comayagua ;0;Continúa paro transporte pesado Villa San Antonio  Comayagua;0.0
568;569;Tegucigalpa, Honduras;0;Tegucigalpa  Honduras;0.0
569;570;@J_Zaragoza_ Viendo los comentarios tengo una cosa clara: Sois todos unos fascistas.;0;Zaragoza Viendo comentarios cosa clara  fascistas ;0.0
570;571;La Comarca de la Jacetania aprueba un presupuesto de 5,5 millones de euros para 2022 https://t.co/vMlswl6vzr;0;Comarca Jacetania aprueba presupuesto 5  5 millones euros 2022;0.0
571;572;@aragon_memes Yo tengo un libro de cocina aragonesa y que conste que salen platos estupendos.;0;memes libro cocina aragonesa conste salen platos estupendos ;1.0
572;573;Teruel, Jabaloyas (España);0;Teruel  Jabaloyas  España ;0.0
573;574;Dios no puedo dormir estoy como un niño en la noche de reyes pero en vez de barbas con camellos viene un señor baji… https://t.co/uwmFyyxwco;0;Dios puedo dormir niño noche reyes vez barbas camellos viene señor baji;-1.0
574;575;@AlexaGissara @pauapcp @FatimaAleG @xit_zaragoza Hoy termine de leer un libro,mhm, como decirle ...;0;zaragoza Hoy termine leer libro  mhm  decirle ;0.0
575;576;Turkey;0;Turkey;0.0
576;577;@mndres Lo mismo que Pedro Sánchez con Teruel Existe.;0;mismo Pedro Sánchez Teruel Existe ;0.0
577;578;@4pisshimbochan Yo en Teruel;0;Terue;0.0
578;579;@_naomiwa Te la re mamaste;0; naomiwa re mamaste;0.0
579;580;El presidente municipal de la Ignacio Zaragoza afirmo, que va a apoyar a las familias y que revisarán las instalaci… https://t.co/4mkinaESvU;0;presidente municipal Ignacio Zaragoza afirmo  va apoyar familias revisarán instalaci;0.0
580;581;@ricardomraphael @INEMexico Estimado @ricardomraphael, ¿Está usted en el padrón de proveedores del INE aunque nunca… https://t.co/BdAjjZRgWZ;0;Estimado  usted padrón proveedores INE aunque nunca;0.0
581;582;Dos años y contando... Senado frena nuevamente el anteproyecto para la regulación de la marihuana | El Heraldo de M… https://t.co/tvHfObSlr5;0;Dos años contando  Senado frena nuevamente anteproyecto regulación marihuana Heraldo M;0.0
582;583;@Clau1368 @Clau1368  hola Clau soy Zaragoza estare unos dias en buenos aires quisiera poder invitarte a cenar.;0;hola Clau Zaragoza estare dias buenos aires quisiera poder invitarte cenar ;0.0
583;584;@DanielRodOrd @PepHernandez4 @Tomillar63 @sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/L7NcppTYWF;0;JI ;0.0
584;585;@pauapcp @FatimaAleG @xit_zaragoza @justandrea_22 Jijijijiji, ✨no me arrepiento✨;0;zaragoza 22 Jijijijiji  arrepiento;0.0
585;586;Worldwide;0;Worldwide;0.0
586;587;@sfph25 Si eres inge;0;Si inge;0.0
587;588;@FletaJuan @JaviSantamarta Zaragoza tiene muchos rincones. Leí que la llamaban la Florencia española antes de Napol… https://t.co/LJU9mVN31I;0;Zaragoza rincones  Leí llamaban Florencia española Napol;0.0
588;589;@TELMEXSoluciona Sin internet ni línea telefónica en zona Valle de Aragon. Varios vecinos reportan lo mismo;0;internet línea telefónica zona Valle Aragon  Varios vecinos reportan mismo;0.0
589;590;@AlexaGissara @FatimaAleG @xit_zaragoza @justandrea_22 Yo iba pasando tranqui/aburrida jaja y me topo con una recom… https://t.co/eU15OnVl79;0;zaragoza 22 iba pasando tranqui aburrida jaja topo recom;-1.0
590;591;@MayaMS0 @lilith_caronte Cuidado con lo que dices de los geminis que el diablo es nuestro heraldo no nos bajes el rango. Jajajajaja;0;caronte Cuidado dices geminis diablo heraldo bajes rango  Jajajajaja;-1.0
591;592;10.1 - Heraldo TV/ Tiempo de Negocios/ José Antonio Contreras, CEO de @ConteconMzoOf, anunció inversión por 230 mdd… https://t.co/N61RrRfwhr;0;10  1 Heraldo TV Tiempo Negocios José Antonio Contreras  CEO  anunció inversión 230 mdd;0.0
592;593;Se activa #AlertaAmber para localizar a la menor de 17 años de edad, de nombre Jennifer García Aragón, fue vista po… https://t.co/cQmS7xQeio;0;activa AlertaAmber localizar menor 17 años edad  nombre Jennifer García Aragón  vista po;1.0
593;594;@Arouet_V @ricardomraphael @AdrianLarisC @heraldodemexico El Heraldo de México es del gobierno???? 😱;0;V Heraldo México gobierno    ;0.0
594;595;Yo: esperando el puente con ansias.;0; esperando puente ansias ;-1.0
595;596; turolense eres pero estudias en la universidad de Zaragoza;0;turolense estudias universidad Zaragoza;0.0
596;597;@HernanGomezB @mariocampos Excelente artículo Mario, desnudas a un candidato que aún no se da cuenta que ya preside… https://t.co/ft31yhPOz7;0;Excelente artículo Mario  desnudas candidato aún da cuenta preside;1.0
597;598;Polémica con el 'Rincón del Beso' de Teruel: ¿se parece la escultura al logo del PP? https://t.co/zNKGJu0s8v;0;Polémica  Rincón Beso  Teruel  parece escultura logo PP ;0.0
598;599;@srchinasky @vicentsempere Por nuevo centro, torres de serrano, plaza zaragoza, av del puerto.;0;nuevo centro  torres serrano  plaza zaragoza  av puerto ;0.0
599;600;EL HERALDO Plus también contabilizó 456 denuncias de asaltos en taxis, las unidades de transporte que en su tiempo… https://t.co/rXKsDTYaPM;0;HERALDO Plus contabilizó 456 denuncias asaltos taxis  unidades transporte tiempo;0.0
600;601;@Hans2412 Pero el director de El Heraldo es Riva Palacios. Si se trata de golpeteo él es un experto. Ni de broma co… https://t.co/kYdJsFzWro;0;director Heraldo Riva Palacios  Si trata golpeteo experto  broma co;1.0
601;602;@apache448 @JODACAL21 @heraldoes A mamarla a Parla, amigos de @vodafone_es que no sois más pesados con las llamadas… https://t.co/3dXBNiYPS4;0;mamarla Parla  amigos pesados llamadas;-1.0
602;603;@Devi97101665 @oscarfc En Zaragoza la primera sala de cine abrió en 1994, pero tú mismo.;0;Zaragoza primera sala cine abrió 1994  mismo ;0.0
603;604;@Krry_On @Zequiodzilla @ASUS_ib @PC_Box Esa es nueva y es buena . Critical Role !!!;0;On ib Box nueva buena  Critical Role;1.0
604;605;@richiiygaby Bosques de Aragón ☺️;0;Bosques Aragón;0.0
605;606;@andres_trasado @oscarfc Es del 1985 la fui a ver en estreno  ,yo entonces vivía en Zaragoza tenía 15 años.;0;trasado 1985 ver estreno  entonces vivía Zaragoza 15 años ;1.0
606;607;@inyustificado @Zequiodzilla @ASUS_ib @PC_Box Que paso ? :(;0;ib Box paso   ;0.0
607;608;@reallyurii @jootita A mí lo máximo q he conseguido ha sido q me siguiera un tío de 43k seguidores en tw q es de Za… https://t.co/B7lJTsjOFZ;0;máximo q conseguido sido q siguiera tío 43k seguidores tw q Za;0.0
608;609;@volantinsincoIa Tenés que llevarlo donde Nico Teruel,amigo de Alvie y de la familia. El no te va a hacer la del opa jamás;0;Tenés llevarlo Nico Teruel  amigo Alvie familia  va hacer opa jamás;-1.0
609;610;@PelucoJr @Medical_herbb @Zequiodzilla @ASUS_ib @PC_Box Antiestres XD;0;herbb ib Box Antiestres XD;0.0
610;611;@CarLon_2020 No había manera Carmelita! Angélica Aragón y Don Fernando Luján eran geniales, Ari Telch también lo hizo muy bien;0;2020 manera Carmelita Angélica Aragón Don Fernando Luján geniales  Ari Telch hizo bie;-1.0
611;612;@hermanntertsch No se olvide de la radio del pequeño dictador de Teruel , q se está luciendo con el asunto de los q… https://t.co/DdhgAM6d3D;0;olvide radio pequeño dictador Teruel  q luciendo asunto q;-1.0
612;613;Oferta Trabajo: Analistas Programadores https://t.co/d9j9gSI10v;0;Oferta Trabajo  Analistas Programadores;0.0
613;614;Bueno voy anunciando por aquí mi nuevo proyectito, me voy a trabajar a un pueblo de Teruel a un hotelito rural en c… https://t.co/QOk7G0of6k;0;Bueno voy anunciando aquí nuevo proyectito  voy trabajar pueblo Teruel hotelito rural c;1.0
614;615;EL HERALDO Plus conoció de varios casos de asaltos en el transporte público, pero ninguno denunció. ¿Por qué? Temor… https://t.co/ybF7Z2XAvO;0;HERALDO Plus conoció varios casos asaltos transporte público  ninguno denunció   Temor;-1.0
615;616;"El fiscal Zaragoza: ""La independencia puede no ser idónea cuando el fiscal general ha ostentado un cargo político""… https://t.co/DJXsxdtsry";0;fiscal Zaragoza   independencia puede ser idónea fiscal general ostentado cargo político ;0.0
616;617;Solo puedo pensar en el dolor de esos padres y me dan ganas de llorar😭😭 💔 Que daño más grande, Un niño de 12 años,… https://t.co/t4s1bXwsak;0;Solo puedo pensar dolor padres dan ganas llorar daño grande  niño 12 años ;-1.0
617;618;"@diariodeteruel Del mismo autor de ""Teruel existe, como los perros y las serpientes"", llega ahora a las pantallas ""… https://t.co/wWbtpZ9J1U";0;mismo autor  Teruel existe  perros serpientes   llega ahora pantallas ;0.0
618;619;@AlexaGissara @FatimaAleG @xit_zaragoza OHAAAA;0;zaragoza OHAAAA;0.0
619;620;Turkey;0;Turkey;0.0
620;621;🔵 Encuesta «Inseguridad de agua en los hogares»;0;Encuesta Inseguridad agua hogares;0.0
621;622;Universidad Iberoamericana;0;Universidad Iberoamericana;0.0
622;623;@ger_silvia @EnfrmraSaturada Falso. En Aragón la mayoría de las aulas cerradas son de infantil;0;silvia Falso  Aragón mayoría aulas cerradas infant;-1.0
623;624;@PepprNSalt La heraldo esmeralda dark souls 2;0;heraldo esmeralda dark souls 2;0.0
624;625;Fighting Stigma : Zaragoza en Común critica la “nefasta gestión de las Ayudas para el pago de la luz en ... — AraIn… https://t.co/wUR733cyQs;0;Fighting Stigma  Zaragoza Común critica nefasta gestión Ayudas pago luz  AraIn;-1.0
625;626;Pide protejer la vida https://t.co/jUk00U2RW1 https://t.co/qxWi1TGE85;0;Pide protejer vida;0.0
626;627;@Elchelis Emiliano Franco, efectivamente nació en Zaragoza cuando Dario jugaba por allá, pero a lo que me refería e… https://t.co/MwrBbDiCmR;0;Emiliano Franco  efectivamente nació Zaragoza Dario jugaba allá  refería;0.0
627;628;Coronada por su antecesora Marissa Navarro.;0;Coronada antecesora Marissa Navarro ;0.0
628;629;JOD3R ;0;JOD3R;0.0
629;630;Documentando en mi base de datos de Genealogía la presencia del apellido Clavería en Zaragoza (Central, Aragón) en… https://t.co/A3taNfDeFN;0;Documentando base datos Genealogía presencia apellido Clavería Zaragoza  Central  Aragón ;0.0
630;631;En el siguiente mapa interactivo elaborado por la periodista @haydi_carrasco de EL HERALDO Plus con datos de la… https://t.co/BXjzXEmMmH;0;siguiente mapa interactivo elaborado periodista carrasco HERALDO Plus datos;0.0
631;632;¿Dónde está el anfiteatro romano de Zaragoza? El misterio nunca encontrado #BienInteresante #DeRomanos… https://t.co/9vyzqrOeG5;0;Dónde anfiteatro romano Zaragoza  misterio nunca encontrado BienInteresante DeRomanos;0.0
632;633;@heraldoes Y así muchas celebridades, deportistas de élite, políticos, famosos... que no se han vacunado, pero no h… https://t.co/Zu2slrh2wU;0;así muchas celebridades  deportistas élite  políticos  famosos  vacunado  h;1.0
633;634;@jkooklm @Luchixx_12 Venga gente a ver si la ponen;0;12 Venga gente ver si pone;0.0
634;635;Barcelona, Cataluña;0;Barcelona  Cataluña;0.0
635;636;El Zaragoza lo confirma: Lila se va;0;Zaragoza confirma  Lila va;0.0
636;637;Buenos Aires🏠- Ciudad Real❤️;0;Buenos Aires Ciudad Real;0.0
637;638;@vxerocomunista @MarcKlein_ @CtzenCaneSpain @Juanma_Saez @PepHernandez4 @DanielRodOrd @il_lustre @POZI1972… https://t.co/q6UU9h74rN;0; Saez lustre;0.0
638;639;@AlexaGissara @FatimaAleG @justandrea_22 Todavía no lo acabo 😖 pero igual, quién pudiera 👀;0;22 Todavía acabo igual  quién pudiera;0.0
639;640;@xiaraa_huesca esoooo vergaaaaa;0;huesca esoooo vergaaaaa;0.0
640;641;@xit_zaragoza @justandrea_22 @AlexaGissara Pasémosle el libro a Andrea, para que nos entiendaaaa.🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️;0;zaragoza 22 Pasémosle libro Andrea  entiendaaaa ;0.0
641;642;La Asociación Autismo #Huesca se suma a la campaña 'Haz espacio' a las personas con Asperger https://t.co/KcHhANZ30H;0;Asociación Autismo Huesca suma campaña  Haz espacio  personas Asperger;0.0
642;643;@FatimaAleG @justandrea_22 @AlexaGissara Igual no entiende español pero me pregunto de que se trataba🧍🏻‍♀️;0;22 Igual entiende español pregunto trataba;0.0
643;644;somewhere outer..;0;somewhere outer  ;0.0
644;645;Sin, prensa, no nos enteramos, son oídos, ojos y voz de la sociedad, no debemos soltarles.;0; prensa  enteramos  oídos  ojos voz sociedad  debemos soltarles ;0.0
645;646;@xit_zaragoza @FatimaAleG @justandrea_22 ¿Viste el especial de San Valentín? Quién pudiera... https://t.co/sqhZWCQXyc;0;zaragoza 22 Viste especial San Valentín  Quién pudiera ;1.0
646;647;De verdad hay gente que es del Atletico de Madrid en 2022? Me refiero, puedes ser del Burgos, del Zaragoza o de la… https://t.co/xFxK7dwg11;0;verdad gente Atletico Madrid 2022  refiero  puedes ser Burgos  Zaragoza;0.0
647;648;#OBRAS nivel AMARILLO en A-2 #A2 (pk 316.3 al 316.8 creciente) ZARAGOZA #DGTZaragoza #DGT https://t.co/YnoeXgrZvc;0;OBRAS nivel AMARILLO A2 A2  pk 316  3 316  8 creciente  ZARAGOZA DGTZaragoza DGT;0.0
648;649;@SoydeZaragoza Vivo en Maria de Huerva, suelo bajar en bici a zaragoza a trabajar.. es un paseo, vivir en Maria es… https://t.co/HssDZfQTjp;0;Vivo Maria Huerva  suelo bajar bici zaragoza trabajar   paseo  vivir Maria;1.0
649;650;Condenada por denuncia falsa la joven que acusó de agresión sexual a un rival grafitero https://t.co/XaVg8WdtqW a través de @heraldoes;0;Condenada denuncia falsa joven acusó agresión sexual rival grafitero través;-1.0
650;651;@ginaterremoto Qué tienen todas las respuestas;0;todas respuestas;0.0
651;652;Una juez de Zaragoza condena a Vodafone a pagar 6.000 euros por vulnerar la intimidad y el descanso… https://t.co/hGzwawgdnb;0;juez Zaragoza condena Vodafone pagar 6  000 euros vulnerar intimidad descanso;-1.0
652;653;@J_Zaragoza_ Menudo bocazas estas hecho. Vuestros pactos son un ejemplo a seguir.Vemga sigue chupando del bote;0;Zaragoza Menudo bocazas hecho  pactos ejemplo seguir  Vemga sigue chupando bote;0.0
653;654;@xit_zaragoza @justandrea_22 @AlexaGissara El profe: ;0;zaragoza 22 profe ;0.0
654;655;Mexico;0;Mexico;0.0
655;656;que tendrá la rosi aragon;0;rosi arago;0.0
656;657;@ricardomraphael @AdrianLarisC @heraldodemexico Pero no que El Heraldo no estaba comprado?;0;Heraldo comprado ;0.0
657;658;@FatimaAleG @justandrea_22 @AlexaGissara Yo leyendo irresistible error en clase.;0;22 leyendo irresistible error clase ;0.0
658;659;somewhere outer..;0;somewhere outer  ;0.0
659;660;@Juan91575022 @BelenLavallen @aragon_maylen estaba mal había sido;0;maylen mal sido;-1.0
660;661;Un pueblo de Teruel se cuela en el top 10 europeo;0;pueblo Teruel cuela top 10 europeo;0.0
