user_id,product_id,order_id,days_since_prior_order,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,order_id_user,product_id_user,days_since_prior_order_user,Day_1_user,Day_2_user,Day_3_user,Day_4_user,Day_5_user,Day_6_user,Day_7_user,Hour_8_user,Hour_9_user,Hour_10_user,Hour_11_user,Hour_12_user,Hour_13_user,Hour_14_user,Hour_15_user,Hour_16_user,Hour_17_user,Hour_18_user,Hour_19_user,Hour_20_user,Hour_21_user,Hour_22_user,Hour_23_user,order_id_prod,user_id_prod,days_since_prior_order_prod,Day_1_prod,Day_2_prod,Day_3_prod,Day_4_prod,Day_5_prod,Day_6_prod,Day_7_prod,Hour_8_prod,Hour_9_prod,Hour_10_prod,Hour_11_prod,Hour_12_prod,Hour_13_prod,Hour_14_prod,Hour_15_prod,Hour_16_prod,Hour_17_prod,Hour_18_prod,Hour_19_prod,Hour_20_prod,Hour_21_prod,Hour_22_prod,Hour_23_prod
291,110,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,12,0,5,2,6,3,0,2,4,0,0,2,2,2,3,2,2,0,0,0,1,7,0,0,1,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
292,110,5,0.0,0,1,1,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,26,35,1,2,12,12,9,11,5,4,0,0,6,5,3,9,10,3,1,1,3,4,5,5,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
293,110,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,20,0,8,2,3,6,10,8,0,0,4,0,4,2,10,3,1,0,5,3,2,3,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
294,110,4,0.25,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,17,18,0,8,0,5,9,2,3,0,0,0,0,3,0,2,4,5,3,0,2,2,6,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
295,110,4,0.25,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,26,21,1,0,6,8,10,14,3,9,0,0,4,6,3,7,5,1,2,0,5,14,2,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
296,110,2,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,21,0,2,1,7,3,4,7,3,0,0,1,0,1,7,4,1,0,0,4,6,3,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
297,110,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,4,4,3,13,1,2,0,0,0,0,7,3,2,5,5,0,0,3,2,0,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
300,110,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,13,1,1,4,9,1,8,0,0,0,0,0,0,2,5,3,3,0,0,0,2,5,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
301,110,2,0.5,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26,23,0,4,14,1,21,5,3,7,0,0,0,12,10,5,8,3,1,1,3,1,11,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
302,110,2,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26,28,0,12,9,2,12,10,5,0,0,0,0,0,3,8,13,4,0,0,5,6,9,2,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
303,110,2,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23,17,0,3,13,10,4,1,5,1,0,1,0,0,11,8,1,3,0,3,2,4,3,0,1,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
304,110,4,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,15,15,0,1,6,2,5,3,2,5,0,0,0,0,2,1,5,2,0,0,2,6,1,5,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
305,110,3,0.0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,21,12,0,3,2,1,5,7,6,5,0,0,0,0,5,3,3,2,1,1,6,6,1,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
306,110,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,22,0,8,2,6,7,5,7,2,0,0,4,1,1,5,3,3,4,1,12,2,1,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
307,110,2,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,25,0,9,3,7,0,4,14,0,0,0,4,0,4,4,7,1,6,1,5,0,1,4,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
308,110,4,0.25,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,19,13,0,10,6,5,6,3,1,0,0,0,3,0,0,0,7,6,1,1,0,4,9,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
309,110,3,0.3333,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20,25,0,2,4,2,11,19,6,1,0,0,0,3,5,1,14,1,1,0,1,11,3,3,2,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
310,110,2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,33,0,4,3,10,13,14,3,3,0,2,2,1,11,2,7,5,1,3,6,4,4,2,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
311,110,2,0.0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14,16,0,8,2,6,6,1,1,1,0,1,0,0,6,0,14,0,1,0,1,1,0,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
312,110,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,19,0,1,6,0,4,10,10,4,0,1,0,7,4,5,3,1,3,2,1,3,4,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
313,110,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,24,22,1,8,5,7,4,11,2,2,0,0,0,4,1,8,3,8,1,0,5,3,2,1,3,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
314,110,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,13,0,5,4,3,8,1,1,0,0,1,2,1,0,1,0,1,2,0,4,6,1,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
315,110,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,19,1,3,1,2,10,3,4,2,0,0,0,4,2,1,2,3,1,0,4,1,4,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
316,110,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,23,0,4,6,13,4,11,5,1,0,0,1,4,2,5,7,8,0,1,8,5,3,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
317,110,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,29,0,5,10,9,8,6,6,2,0,0,1,0,7,7,11,1,0,1,9,4,4,0,1,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
318,110,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,15,0,4,0,7,4,4,2,0,0,0,0,7,3,0,4,1,1,0,0,1,4,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
319,110,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,28,0,1,14,19,5,3,1,3,0,0,0,0,8,6,6,4,6,0,2,1,7,6,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
321,110,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,17,0,2,4,3,3,2,3,5,0,0,2,0,2,3,1,8,0,1,0,2,1,2,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
322,110,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,18,0,3,11,2,5,2,3,3,0,1,0,1,3,1,6,0,0,4,5,1,6,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
323,110,2,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,23,1,4,4,9,10,10,0,9,0,0,0,4,7,4,12,3,0,3,0,6,4,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
324,110,2,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,31,1,11,20,10,4,3,5,8,0,0,4,5,8,12,2,2,2,0,2,3,19,2,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
326,110,2,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,23,24,0,2,5,9,10,3,4,5,0,2,0,3,5,7,7,4,0,0,4,1,3,1,0,1,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
327,110,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,1,3,5,1,6,5,2,11,0,0,1,3,1,2,7,0,3,3,1,3,9,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
328,110,2,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20,13,0,2,2,7,7,4,1,5,0,0,1,0,3,4,6,4,1,3,1,3,2,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
329,110,2,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22,18,0,3,1,5,12,8,8,2,0,0,0,1,1,10,9,6,0,2,0,0,6,4,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
330,110,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,16,0,5,6,3,6,0,9,5,0,0,0,1,3,6,2,0,4,3,8,3,1,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
332,110,2,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24,27,1,3,7,5,8,5,6,5,0,0,0,1,9,2,7,5,1,1,2,6,4,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
333,110,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,28,1,12,6,6,4,7,9,4,0,0,1,2,3,7,6,0,5,1,2,1,6,13,0,1,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
335,110,2,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,27,0,3,4,6,24,2,11,4,0,1,3,11,7,5,3,2,2,7,0,3,10,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
336,110,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,17,0,7,11,1,5,7,5,4,0,0,0,9,0,10,2,11,0,1,0,3,4,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
337,110,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,18,0,6,7,10,1,2,7,2,0,0,0,5,4,12,1,5,0,2,0,2,2,2,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
338,110,2,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,18,0,2,0,13,5,2,4,6,0,0,3,0,4,4,5,1,3,0,1,7,0,4,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
340,110,2,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,24,1,1,2,6,10,1,8,3,0,0,2,2,0,10,1,2,0,5,0,5,4,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
341,110,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,25,0,8,4,12,4,7,0,7,0,0,5,5,11,9,2,1,0,4,1,0,0,3,0,1,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
343,110,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,20,0,2,4,4,10,5,6,6,0,0,0,3,2,2,2,3,2,2,6,4,6,3,2,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
344,110,2,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22,19,2,16,0,3,11,2,7,11,0,0,1,1,4,9,17,4,8,0,0,3,3,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
345,110,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,6,2,2,2,5,6,2,0,1,0,9,3,0,2,5,0,0,4,0,0,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
347,110,2,0.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,19,1,5,0,5,6,16,1,4,0,1,2,2,7,5,5,0,3,5,2,3,1,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
348,110,3,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,22,19,0,6,3,9,11,3,9,0,0,0,0,4,4,5,3,2,3,0,6,1,7,3,3,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
349,110,2,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,23,0,2,10,2,3,13,0,7,0,0,0,2,6,5,4,3,1,0,5,1,2,8,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
350,110,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,19,0,1,5,3,6,6,7,4,0,0,0,2,4,6,6,0,0,0,2,6,3,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
351,110,2,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,14,0,3,3,2,6,1,4,3,0,2,0,1,5,2,1,0,0,2,2,2,2,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
352,110,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,21,0,5,5,2,6,6,12,4,0,0,0,3,6,3,2,2,1,0,6,4,9,2,2,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
353,110,3,0.3333,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,20,20,0,0,10,6,5,11,5,1,0,0,0,1,5,3,7,6,6,0,0,8,2,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
354,110,1,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,4,7,10,11,3,15,0,0,0,0,4,0,4,3,6,5,5,8,6,9,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
355,110,3,0.0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,26,31,0,3,2,16,4,13,9,3,0,0,0,1,1,15,7,5,9,3,1,3,2,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
356,110,2,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22,18,0,0,9,5,12,4,3,1,0,0,0,0,6,1,5,7,2,2,3,2,1,4,0,1,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
357,110,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,14,0,3,1,5,6,2,6,0,0,0,0,1,4,0,8,1,1,0,5,2,0,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
358,110,2,0.5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,30,1,3,1,7,12,6,12,5,0,0,1,1,2,6,7,9,0,0,12,7,0,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
359,110,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,16,0,3,0,5,2,7,10,1,0,0,0,4,1,4,2,1,0,0,6,3,4,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
360,110,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,14,0,4,10,5,10,5,2,0,0,5,2,4,0,0,7,5,0,1,4,3,2,0,3,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
361,110,3,0.0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,17,22,0,10,6,1,9,4,1,0,0,0,0,2,0,3,4,3,3,4,1,2,4,4,0,1,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
362,110,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,16,0,3,5,1,7,5,6,2,0,0,4,0,5,2,4,4,0,0,4,3,2,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
363,110,4,0.0,1,0,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,26,21,0,3,5,5,10,8,2,11,0,3,5,1,11,1,5,3,4,0,4,1,4,2,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
364,110,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,9,3,14,2,2,3,8,0,0,2,4,0,7,11,9,2,0,2,2,2,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
365,110,2,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19,16,0,5,7,2,4,7,4,3,0,0,0,3,4,6,0,4,2,1,2,1,0,9,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
367,110,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,17,0,7,5,1,12,1,4,3,0,0,0,0,6,5,5,2,0,5,5,0,3,2,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
368,110,4,0.0,0,2,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,24,24,0,3,7,6,5,3,13,3,0,0,1,3,3,6,8,3,4,1,3,5,1,2,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
370,110,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,22,0,3,11,3,8,11,9,2,0,0,0,1,8,2,7,6,2,0,3,2,2,12,2,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
371,110,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17,14,0,5,2,6,0,3,1,5,0,0,0,0,3,1,0,0,2,6,1,4,4,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
372,110,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,26,1,3,9,6,12,6,0,2,0,3,0,1,10,2,10,0,2,1,1,3,5,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
373,110,3,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,18,10,0,0,5,4,4,7,2,1,0,0,0,4,3,2,3,2,0,1,1,3,1,3,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
374,110,2,0.5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,23,1,2,3,3,7,4,9,5,0,0,4,5,4,3,2,0,0,2,1,4,3,5,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
376,110,2,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18,24,1,1,15,7,11,4,5,0,0,1,4,4,0,5,5,10,2,2,4,3,3,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
379,110,1,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,2,1,9,12,6,11,8,0,0,0,6,5,3,6,15,0,2,6,4,2,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
380,110,4,0.0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,28,22,0,3,6,3,9,5,6,11,0,0,0,0,5,4,2,9,4,1,10,5,3,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
381,110,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,32,0,3,5,3,9,3,11,11,0,1,0,2,11,13,4,4,1,0,4,4,1,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
382,110,1,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,22,0,4,3,13,2,2,3,8,0,0,0,1,3,1,6,4,0,0,6,3,5,6,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
383,110,2,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20,21,0,0,10,4,10,7,8,2,0,0,1,3,0,4,6,17,0,0,2,0,3,5,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
384,110,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,18,1,8,2,0,5,6,5,0,0,0,0,3,1,2,2,5,6,0,1,1,4,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
385,110,1,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,20,0,1,3,5,5,4,7,4,0,0,1,1,4,1,1,4,0,2,5,1,8,1,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
386,110,3,0.0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,30,30,0,13,5,18,7,2,9,6,0,0,2,0,7,7,7,6,3,4,8,4,6,4,2,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
387,110,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,16,1,4,2,8,1,0,9,1,0,1,0,4,1,4,2,1,3,0,1,3,5,0,0,0,1591,803,0,226,238,214,293,225,228,167,1,16,36,104,161,229,163,115,93,82,108,170,166,135,12,0
